Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000113,0,1316.56,0.0688779,301.831,0.754107,0.0137774,0,5.23655e-08,0.231698,1.02863e-06,5.361e-07,5.89261e-07,0.000140545,3.21022e-07,4.3124e-05,0.000166019,4.93457e-09,9.45369e-08,2.69222e-07,5.99438e-07,9.03575e-09,1.24512e-10,2.30293e-06,5.53267e-09,2.70318e-08,1.45521e-07,1.21504e-07,8.18848e-07,3.20456e-08,6.12057e-09,1.83023e-07,9.96362e-09,1.40493e-06,0,5.93692e-05,3.24302e-08,1.50397e-08,3.12444e-09
0.000225,0,744.054,0.136294,303.619,0.753967,0.0137748,0,1.03643e-07,0.231433,2.03557e-06,1.06075e-06,1.16616e-06,0.000277887,6.34182e-07,8.52735e-05,0.00032825,9.76415e-09,1.8711e-07,5.3231e-07,1.18417e-06,1.78936e-08,2.46628e-10,4.55748e-06,1.09164e-08,5.33789e-08,2.87912e-07,2.39869e-07,1.62179e-06,6.34757e-08,1.20889e-08,3.61928e-07,1.97378e-08,2.77563e-06,0,0.000117006,6.39985e-08,2.97919e-08,6.17074e-09
0.000336,0,176.262,0.202305,305.368,0.753831,0.0137723,0,1.53875e-07,0.231173,3.02166e-06,1.5744e-06,1.73118e-06,0.000412152,9.39798e-07,0.000126487,0.000486842,1.44929e-08,2.77798e-07,7.89511e-07,1.75479e-06,2.65804e-08,3.6644e-10,6.76556e-06,1.61574e-08,7.90693e-08,4.27299e-07,3.55223e-07,2.40944e-06,9.43142e-08,1.79113e-08,5.36877e-07,2.93298e-08,4.11349e-06,0,0.000172986,9.47406e-08,4.42679e-08,9.1421e-09
0.000446,0,-387.035,0.266966,307.077,0.753697,0.0137699,0,2.03101e-07,0.23092,3.9877e-06,2.07747e-06,2.28479e-06,0.000543461,1.23817e-06,0.000166802,0.000641939,1.91246e-08,3.66672e-07,1.04106e-06,2.31187e-06,3.51026e-08,4.84035e-10,8.92896e-06,2.12614e-08,1.04129e-07,5.63798e-07,4.6769e-07,3.18238e-06,1.24583e-07,2.35935e-08,7.08027e-07,3.87466e-08,5.41981e-06,0,0.000227376,1.2469e-07,5.8478e-08,1.20415e-08
0.000555,0,-946.022,0.330326,308.749,0.753567,0.0137675,0,2.51358e-07,0.230672,4.93443e-06,2.57036e-06,2.8274e-06,0.000671928,1.52958e-06,0.000206252,0.000793675,2.3663e-08,4.538e-07,1.28716e-06,2.85592e-06,4.34662e-08,5.99494e-10,1.10494e-05,2.6234e-08,1.28584e-07,6.9752e-07,5.77381e-07,3.94115e-06,1.54304e-07,2.9141e-08,8.75523e-07,4.79944e-08,6.69582e-06,0,0.000280245,1.53878e-07,7.24319e-08,1.48718e-08
0.000663,0,-1500.92,0.392434,310.384,0.75344,0.0137652,0,2.98683e-07,0.230429,5.86255e-06,3.05344e-06,3.35943e-06,0.000797657,1.81429e-06,0.00024487,0.000942173,2.81113e-08,5.39246e-07,1.52803e-06,3.38746e-06,5.1677e-08,7.12893e-10,1.31284e-05,3.10802e-08,1.52456e-07,8.28567e-07,6.84405e-07,4.68626e-06,1.83496e-07,3.45588e-08,1.0395e-06,5.70795e-08,7.94267e-06,0,0.000331652,1.82335e-07,8.61388e-08,1.76356e-08
0.00077,0,-2051.89,0.453332,311.985,0.753316,0.0137629,0,3.45106e-07,0.230192,6.77273e-06,3.52704e-06,3.88124e-06,0.000920749,2.09255e-06,0.000282685,0.00108755,3.24729e-08,6.23069e-07,1.76385e-06,3.90693e-06,5.97403e-08,8.24303e-10,1.51674e-05,3.5805e-08,1.75767e-07,9.57036e-07,7.88862e-07,5.41818e-06,2.12177e-07,3.98519e-08,1.20008e-06,6.60072e-08,9.16144e-06,0,0.000381656,2.10089e-07,9.96072e-08,2.03353e-08
0.000877,0,-2599.14,0.513624,313.567,0.753194,0.0137607,0,3.91088e-07,0.229957,7.67396e-06,3.99587e-06,4.398e-06,0.00104243,2.36715e-06,0.000320073,0.00123126,3.67908e-08,7.06097e-07,1.99698e-06,4.41955e-06,6.77353e-08,9.34819e-10,1.71868e-05,4.0456e-08,1.98752e-07,1.0842e-06,8.91803e-07,6.14413e-06,2.40629e-07,4.50733e-08,1.35888e-06,7.48655e-08,1.03643e-05,0,0.000430768,2.37418e-07,1.1297e-07,2.29982e-08
0.000982,0,-3142.85,0.572222,315.102,0.753075,0.0137585,0,4.35797e-07,0.229729,8.54998e-06,4.45147e-06,4.90039e-06,0.00116051,2.63317e-06,0.000356363,0.00137071,4.09872e-08,7.86832e-07,2.22321e-06,4.91614e-06,7.55174e-08,1.04244e-09,1.91499e-05,4.49507e-08,2.21e-07,1.20777e-06,9.91393e-07,6.85093e-06,2.68337e-07,5.01297e-08,1.51302e-06,8.34936e-08,1.15298e-05,0,0.000478121,2.63838e-07,1.25983e-07,2.55765e-08
0.001088,0,-3683.19,0.63083,316.635,0.752957,0.0137564,0,4.80533e-07,0.229502,9.42625e-06,4.90708e-06,5.403e-06,0.00127843,2.89837e-06,0.000392612,0.00150997,4.51842e-08,8.6762e-07,2.44915e-06,5.41121e-06,8.33125e-08,1.15028e-09,2.11139e-05,4.94206e-08,2.43162e-07,1.33133e-06,1.09054e-06,7.55912e-06,2.96104e-07,5.51687e-08,1.667e-06,9.21419e-08,1.26919e-05,0,0.000525106,2.90122e-07,1.39027e-07,2.81457e-08
