Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000113,0,1316.56,0.0680864,301.98,0.754096,0.0137772,0,4.96589e-08,0.231681,1.01008e-06,5.42532e-07,5.29013e-07,0.000148854,3.79273e-07,4.48576e-05,0.00017657,4.89558e-09,8.36035e-08,2.76303e-07,6.92576e-07,7.40967e-09,9.48923e-11,1.9781e-06,6.89996e-09,3.28437e-08,1.27653e-07,1.49115e-07,6.15422e-07,2.40231e-08,7.36876e-09,1.85437e-07,7.23152e-09,1.6164e-06,0,6.71868e-05,4.04371e-08,1.10625e-08,3.70157e-09
0.000225,0,744.054,0.133896,303.888,0.753948,0.0137745,0,9.77022e-08,0.231403,1.98669e-06,1.06685e-06,1.0403e-06,0.000292303,7.4389e-07,8.80978e-05,0.000346726,9.62668e-09,1.64431e-07,5.42482e-07,1.35826e-06,1.45951e-08,1.87018e-10,3.88869e-06,1.35128e-08,6.43846e-08,2.50815e-07,2.92226e-07,1.21223e-06,4.73387e-08,1.44499e-08,3.64157e-07,1.42526e-08,3.17042e-06,0,0.000131437,7.92085e-08,2.17999e-08,7.25785e-09
0.000336,0,176.262,0.197595,305.728,0.753805,0.0137719,0,1.44248e-07,0.231134,2.9323e-06,1.57428e-06,1.53516e-06,0.00043074,1.09491e-06,0.000129838,0.000510935,1.42053e-08,2.42686e-07,7.99276e-07,1.99899e-06,2.15729e-08,2.76583e-10,5.73673e-06,1.98593e-08,9.47171e-08,3.69815e-07,4.29766e-07,1.79182e-06,6.99996e-08,2.12642e-08,5.36649e-07,2.10788e-08,4.66656e-06,0,0.000192962,1.16434e-07,3.22366e-08,1.06793e-08
0.000446,0,-387.035,0.259333,307.506,0.753668,0.0137694,0,1.89403e-07,0.230874,3.84909e-06,2.06601e-06,2.01476e-06,0.000564518,1.43329e-06,0.000170185,0.000669616,1.86422e-08,3.18553e-07,1.04735e-06,2.61652e-06,2.83579e-08,3.63772e-10,7.52669e-06,2.59582e-08,1.23926e-07,4.84949e-07,5.62127e-07,2.35542e-06,9.2053e-08,2.78304e-08,7.03354e-07,2.77245e-08,6.10891e-06,0,0.000251956,1.52224e-07,4.23943e-08,1.39755e-08
0.000555,0,-946.022,0.319244,309.225,0.753535,0.0137669,0,2.33262e-07,0.230623,4.73904e-06,2.54313e-06,2.48016e-06,0.000693957,1.7599e-06,0.000209234,0.000823147,2.29472e-08,3.92196e-07,1.2873e-06,3.21245e-06,3.49636e-08,4.48751e-10,9.26259e-06,3.18263e-08,1.52088e-07,5.96485e-07,6.89662e-07,2.90416e-06,1.13542e-07,3.41654e-08,8.64669e-07,3.42021e-08,7.50114e-06,0,0.000308591,1.86674e-07,5.22926e-08,1.7155e-08
0.000663,0,-1500.92,0.37745,310.89,0.753407,0.0137646,0,2.75912e-07,0.23038,5.60394e-06,3.0066e-06,2.9323e-06,0.000819344,2.0755e-06,0.000247071,0.000971872,2.7129e-08,4.63765e-07,1.51966e-06,3.7882e-06,4.1402e-08,5.31671e-10,1.09481e-05,3.74789e-08,1.79271e-07,7.04665e-07,8.12691e-07,3.43904e-06,1.34503e-07,4.02845e-08,1.02095e-06,4.05232e-08,8.84656e-06,0,0.000363024,2.19873e-07,6.1949e-08,2.02254e-08
0.00077,0,-2051.89,0.434061,312.504,0.753283,0.0137623,0,3.17431e-07,0.230145,6.4454e-06,3.4573e-06,3.37206e-06,0.000940942,2.38081e-06,0.000283774,0.0011161,3.11956e-08,5.33393e-07,1.74493e-06,4.34507e-06,4.7684e-08,6.12666e-10,1.25864e-05,4.293e-08,2.0554e-07,8.09708e-07,9.31502e-07,3.96098e-06,1.54973e-07,4.62015e-08,1.17253e-06,4.66981e-08,1.01482e-05,0,0.000415399,2.51903e-07,7.13795e-08,2.31938e-08
0.000877,0,-2599.14,0.489692,314.085,0.753162,0.0137601,0,3.58269e-07,0.229914,7.27256e-06,3.90014e-06,3.80421e-06,0.00106009,2.67923e-06,0.000319747,0.00125742,3.51912e-08,6.01839e-07,1.96559e-06,4.88927e-06,5.3877e-08,6.926e-10,1.41955e-05,4.82411e-08,2.31188e-07,9.12765e-07,1.04743e-06,4.47558e-06,1.7517e-07,5.19826e-08,1.32107e-06,5.27927e-08,1.14205e-05,0,0.000466314,2.83125e-07,8.06849e-08,2.60934e-08
0.000982,0,-3142.85,0.543395,315.606,0.753046,0.013758,0,3.97726e-07,0.229692,8.07129e-06,4.32755e-06,4.22139e-06,0.00117477,2.96577e-06,0.000354383,0.00139344,3.90476e-08,6.67934e-07,2.17793e-06,5.41171e-06,5.98743e-08,7.70091e-10,1.5748e-05,5.33245e-08,2.55789e-07,1.01209e-06,1.15855e-06,4.97396e-06,1.94745e-07,5.75312e-08,1.46407e-06,5.87016e-08,1.26423e-05,0,0.000514937,3.13022e-07,8.97044e-08,2.88758e-08
0.001088,0,-3683.19,0.596775,317.114,0.752931,0.0137559,0,4.36982e-07,0.229472,8.86547e-06,4.75234e-06,4.63609e-06,0.00128845,3.24908e-06,0.000388722,0.00152826,4.28803e-08,7.33655e-07,2.38833e-06,5.92816e-06,6.58543e-08,8.47443e-10,1.72904e-05,5.83345e-08,2.80085e-07,1.11067e-06,1.26823e-06,5.47097e-06,2.14279e-07,6.30148e-08,1.60583e-06,6.46004e-08,1.38504e-05,0,0.00056275,3.425e-07,9.87062e-08,3.16251e-08
