Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000204,0,851.251,0.10847,303.379,0.753976,0.013775,0,9.03187e-08,0.231486,2.07053e-06,1.0021e-06,9.31606e-07,0.000244874,6.36702e-07,7.05037e-05,0.000295416,8.83301e-09,1.2925e-07,4.53129e-07,1.33547e-06,1.62095e-08,6.21083e-11,4.14212e-06,1.0768e-08,5.78661e-08,2.36911e-07,2.82632e-07,1.06211e-06,4.15175e-08,1.08429e-08,3.7486e-07,6.31349e-08,3.23555e-06,0,0.000135004,5.01334e-08,3.06523e-08,5.32431e-09
0.000404,0,-175.426,0.210281,306.536,0.753722,0.0137704,0,1.75311e-07,0.231035,4.01769e-06,1.94359e-06,1.80684e-06,0.000473851,1.22927e-06,0.000136417,0.000571715,1.71161e-08,2.50506e-07,8.75346e-07,2.57737e-06,3.15454e-08,1.2092e-10,8.0333e-06,2.0734e-08,1.11603e-07,4.58214e-07,5.4489e-07,2.06759e-06,8.08115e-08,2.09235e-08,7.24101e-07,1.23301e-07,6.2441e-06,0,0.000259431,9.65785e-08,5.97354e-08,1.02934e-08
0.000601,0,-1186.84,0.306728,309.515,0.753483,0.013766,0,2.5603e-07,0.230609,5.86575e-06,2.83632e-06,2.63676e-06,0.000689954,1.78589e-06,0.000198612,0.000832538,2.49554e-08,3.65321e-07,1.27242e-06,3.74298e-06,4.61882e-08,1.77122e-10,1.17229e-05,3.00428e-08,1.61966e-07,6.66873e-07,7.90496e-07,3.02824e-06,1.18344e-07,3.03824e-08,1.05249e-06,1.8116e-07,9.06752e-06,0,0.000375163,1.40005e-07,8.75833e-08,1.49741e-08
0.000795,0,-2183.7,0.398434,312.335,0.753258,0.0137619,0,3.32975e-07,0.230205,7.62629e-06,3.68596e-06,3.4267e-06,0.000894679,2.3107e-06,0.000257521,0.00107968,3.24025e-08,4.74448e-07,1.64725e-06,4.84109e-06,6.02205e-08,2.31025e-10,1.52348e-05,3.87702e-08,2.09346e-07,8.64363e-07,1.02137e-06,3.94946e-06,1.54324e-07,3.92911e-08,1.36245e-06,2.37e-07,1.17272e-05,0,0.000483208,1.8076e-07,1.14346e-07,1.93998e-08
0.000987,0,-3166.74,0.486375,315.028,0.753044,0.013758,0,4.06947e-07,0.229821,9.31771e-06,4.50147e-06,4.185e-06,0.00109028,2.80975e-06,0.000313795,0.00131587,3.95372e-08,5.79055e-07,2.00412e-06,5.88446e-06,7.3781e-08,2.83158e-10,1.86063e-05,4.70223e-08,2.54299e-07,1.05289e-06,1.24025e-06,4.84034e-06,1.8911e-07,4.77533e-08,1.6575e-06,2.9134e-07,1.42539e-05,0,0.000584931,2.19333e-07,1.40284e-07,2.362e-08
0.001175,0,-4136.61,0.570077,317.58,0.752842,0.0137543,0,4.77527e-07,0.229456,1.09306e-05,5.27839e-06,4.90753e-06,0.0012758,3.2808e-06,0.000367156,0.00153993,4.63218e-08,6.78588e-07,2.34139e-06,6.86851e-06,8.67867e-08,3.33198e-10,2.1819e-05,5.47672e-08,2.96634e-07,1.23155e-06,1.44622e-06,5.69539e-06,2.22485e-07,5.57321e-08,1.9363e-06,3.43816e-07,1.66367e-05,0,0.000679996,2.55573e-07,1.6523e-07,2.76146e-08
0.001361,0,-5093.95,0.65081,320.032,0.752649,0.0137507,0,5.45769e-07,0.229105,1.2489e-05,6.0284e-06,5.60521e-06,0.00145411,3.7314e-06,0.000418433,0.00175532,5.28597e-08,7.74562e-07,2.66443e-06,7.80912e-06,9.94251e-08,3.81863e-10,2.49216e-05,6.21341e-08,3.37042e-07,1.40313e-06,1.64266e-06,6.52693e-06,2.54931e-07,6.33564e-08,2.20328e-06,3.95153e-07,1.89139e-05,0,0.000770034,2.90079e-07,1.89541e-07,3.14465e-08
0.001544,0,-6039.4,0.728443,322.381,0.752465,0.0137474,0,6.1155e-07,0.22877,1.39904e-05,6.75026e-06,6.27688e-06,0.00162498,4.16118e-06,0.000467565,0.00196179,5.91411e-08,8.66829e-07,2.97293e-06,8.70559e-06,1.11668e-07,4.29041e-10,2.79091e-05,6.91211e-08,3.75497e-07,1.56744e-06,1.82946e-06,7.33308e-06,2.86376e-07,7.06206e-08,2.4582e-06,4.45212e-07,2.1084e-05,0,0.000855065,3.22839e-07,2.13156e-07,3.51115e-08
0.001725,0,-6973.53,0.803666,324.648,0.752288,0.0137441,0,6.75438e-07,0.228446,1.54476e-05,7.45031e-06,6.92845e-06,0.00179,4.57428e-06,0.000515003,0.00216121,6.52221e-08,9.56212e-07,3.26983e-06,9.56659e-06,1.23617e-07,4.75119e-10,3.08078e-05,7.5799e-08,4.12377e-07,1.72602e-06,2.00848e-06,8.12049e-06,3.17078e-07,7.75952e-08,2.70348e-06,4.94385e-07,2.3168e-05,0,0.00093599,3.54181e-07,2.36269e-07,3.86438e-08
