Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00017,0,1022.33,0.0971781,302.485,0.754078,0.0137769,0,9.84884e-08,0.231588,1.93157e-06,8.47091e-07,1.49421e-06,0.000205872,2.57071e-07,6.22737e-05,0.000243908,7.49377e-09,1.93457e-07,3.43803e-07,5.97049e-07,3.18806e-08,3.20855e-10,9.29432e-06,2.16772e-09,1.66878e-08,3.91746e-07,7.19046e-08,3.33178e-06,1.12777e-07,3.48902e-09,2.12212e-07,2.11999e-07,1.14732e-06,0,2.43701e-05,1.26169e-08,1.39124e-07,2.47019e-09
0.000338,0,161.908,0.191275,304.891,0.753911,0.0137738,0,1.93872e-07,0.231218,3.80206e-06,1.66728e-06,2.94213e-06,0.000405266,5.05841e-07,0.000122591,0.000480133,1.47494e-08,3.80908e-07,6.76813e-07,1.17503e-06,6.27711e-08,6.31722e-10,1.83039e-05,4.26328e-09,3.2829e-08,7.71463e-07,1.41442e-07,6.56134e-06,2.22077e-07,6.86383e-09,4.17694e-07,4.17544e-07,2.25749e-06,0,4.79376e-05,2.48152e-08,2.74007e-07,4.8609e-09
0.000504,0,-687.792,0.282444,307.222,0.753749,0.0137709,0,2.86302e-07,0.23086,5.61447e-06,2.4619e-06,4.34602e-06,0.000598499,7.4672e-07,0.000181046,0.000709051,2.17787e-08,5.62645e-07,9.9956e-07,1.73489e-06,9.27199e-08,9.33089e-10,2.70425e-05,6.29028e-09,4.84508e-08,1.13974e-06,2.0873e-07,9.69362e-06,3.28071e-07,1.01301e-08,6.16778e-07,6.16949e-07,3.33235e-06,0,7.07425e-05,3.66158e-08,4.04855e-07,7.17607e-09
0.000668,0,-1527.26,0.370822,309.482,0.753593,0.013768,0,3.7592e-07,0.230512,7.37158e-06,3.23215e-06,5.70796e-06,0.000785865,9.80087e-07,0.00023773,0.000931012,2.85925e-08,7.3894e-07,1.31253e-06,2.27749e-06,1.21772e-07,1.22541e-09,3.5523e-05,8.25206e-09,6.35784e-08,1.4971e-06,2.73878e-07,1.27332e-05,4.30913e-07,1.32931e-08,8.09769e-07,8.10503e-07,4.3736e-06,0,9.28217e-05,4.8038e-08,5.31856e-07,9.41932e-09
0.000829,0,-2356.96,0.456017,311.662,0.753442,0.0137652,0,4.62325e-07,0.230177,9.06552e-06,3.97462e-06,7.0218e-06,0.000966524,1.20491e-06,0.000292387,0.00114502,3.51603e-08,9.08996e-07,1.61432e-06,2.80043e-06,1.49795e-07,1.50736e-09,4.37069e-05,1.01401e-08,7.81453e-08,1.84195e-06,3.366e-07,1.56664e-05,5.30139e-07,1.6339e-08,9.95807e-07,9.97323e-07,5.37666e-06,0,0.000114079,5.90322e-08,6.54434e-07,1.15807e-08
0.000989,0,-3177.35,0.539208,313.79,0.753294,0.0137625,0,5.46711e-07,0.22985,1.07197e-05,4.69958e-06,8.30565e-06,0.00114297,1.42432e-06,0.000345773,0.00135404,4.1573e-08,1.07516e-06,1.90911e-06,3.31093e-06,1.77177e-07,1.78284e-09,5.17067e-05,1.19807e-08,9.23542e-08,2.17901e-06,3.97771e-07,1.85335e-05,6.27115e-07,1.931e-08,1.17746e-06,1.17998e-06,6.35544e-06,0,0.00013481,6.97515e-08,7.74273e-07,1.36903e-08
0.001147,0,-3988.87,0.619971,315.856,0.753151,0.0137599,0,6.2865e-07,0.229532,1.23258e-05,5.40335e-06,9.55297e-06,0.00131432,1.63719e-06,0.000397616,0.001557,4.77983e-08,1.23658e-06,2.19538e-06,3.80644e-06,2.03778e-07,2.05043e-09,5.94815e-05,1.37648e-08,1.06134e-07,2.50658e-06,4.57084e-07,2.13198e-05,7.21346e-07,2.21914e-08,1.35382e-06,1.35753e-06,7.30501e-06,0,0.000154911,8.01426e-08,8.9076e-07,1.57373e-08
0.001303,0,-4791.95,0.698413,317.863,0.753012,0.0137574,0,7.08248e-07,0.229224,1.38859e-05,6.08686e-06,1.07653e-05,0.00148077,1.84383e-06,0.000447984,0.00175416,5.38442e-08,1.39347e-06,2.47352e-06,4.28758e-06,2.29631e-07,2.31048e-09,6.70408e-05,1.54948e-08,1.19503e-07,2.82504e-06,5.14621e-07,2.40287e-05,8.12948e-07,2.49871e-08,1.52511e-06,1.5302e-06,8.22667e-06,0,0.00017441,9.02199e-08,1.00403e-06,1.77245e-08
0.001457,0,-5586.97,0.774631,319.813,0.752877,0.0137549,0,7.85601e-07,0.228924,1.54018e-05,6.75094e-06,1.19441e-05,0.00164255,2.04448e-06,0.000496936,0.00194578,5.97183e-08,1.546e-06,2.74385e-06,4.75498e-06,2.54766e-07,2.5633e-09,7.43936e-05,1.7173e-08,1.3248e-07,3.13478e-06,5.70457e-07,2.66635e-05,9.0203e-07,2.77006e-08,1.69154e-06,1.69818e-06,9.12158e-06,0,0.000193333,9.99969e-08,1.11423e-06,1.96545e-08
