Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000113,0,1316.56,0,299.999,0.754165,0.013778,0,0,0.231944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113,0,0,0
0.000225,0,744.054,0,299.998,0.75408,0.013777,0,0,0.231918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225,0,0,0
0.000336,0,176.262,0,299.997,0.753997,0.013775,0,0,0.231892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336,0,0,0
0.000446,0,-387.035,0,299.995,0.753914,0.013774,0,0,0.231867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446,0,0,0
0.000555,0,-946.022,0,299.993,0.753832,0.013772,0,0,0.231841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000555,0,0,0
0.000663,0,-1500.92,0,299.991,0.75375,0.013771,0,0,0.231816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663,0,0,0
0.00077,0,-2051.89,0,299.989,0.753669,0.013769,0,0,0.231791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077,0,0,0
0.000877,0,-2599.14,0,299.986,0.753589,0.013768,0,0,0.231767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000877,0,0,0
0.000982,0,-3142.85,0,299.983,0.753509,0.013766,0,0,0.231742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982,0,0,0
0.001088,0,-3683.19,0,299.979,0.75343,0.013765,0,0,0.231718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001088,0,0,0
0.001192,0,-4220.35,0,299.975,0.753351,0.013764,0,0,0.231694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001192,0,0,0
0.001296,0,-4754.51,0,299.971,0.753273,0.013762,0,0,0.231669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001296,0,0,0
0.001399,0,-5285.81,0,299.967,0.753195,0.013761,0,0,0.231646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399,0,0,0
0.001501,0,-5814.45,0,299.962,0.753118,0.013759,0,0,0.231622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001501,0,0,0
0.001603,0,-6340.56,0,299.957,0.753041,0.013758,0,0,0.231598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001603,0,0,0
0.001705,0,-6864.33,0,299.952,0.752964,0.013757,0,0,0.231575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001705,0,0,0
0.001806,0,-7385.91,0,299.947,0.752888,0.013755,0,0,0.231551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001806,0,0,0
0.001906,0,-7905.47,0,299.941,0.752812,0.013754,0,0,0.231528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001906,0,0,0
0.002007,0,-8423.15,0,299.935,0.752737,0.013752,0,0,0.231505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002007,0,0,0
0.002106,0,-8939.11,0,299.929,0.752661,0.013751,0,0,0.231481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002106,0,0,0
0.002206,0,-9453.52,0,299.922,0.752586,0.01375,0,0,0.231458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002206,0,0,0
0.002305,0,-9966.5,0,299.915,0.752512,0.013748,0,0,0.231435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002305,0,0,0
0.002403,0,-10478.2,0,299.908,0.752437,0.013747,0,0,0.231412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002404,0,0,0
0.002502,0,-10988.8,0,299.9,0.752363,0.013746,0,0,0.23139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002502,0,0,0
