Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000293,0,395.323,0,299.997,0.754029,0.013776,0,0,0.231902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293,0,0,0
0.00058,0,-1078.38,0,299.992,0.753812,0.013772,0,0,0.231835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00058,0,0,0
0.000863,0,-2528.34,0,299.986,0.753599,0.013768,0,0,0.23177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000863,0,0,0
0.001141,0,-3955.72,0,299.979,0.75339,0.013764,0,0,0.231705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001141,0,0,0
0.001414,0,-5361.63,0,299.97,0.753183,0.013761,0,0,0.231642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001414,0,0,0
0.001683,0,-6747.11,0,299.96,0.75298,0.013757,0,0,0.231579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001683,0,0,0
0.001948,0,-8113.17,0,299.948,0.75278,0.013753,0,0,0.231518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001949,0,0,0
0.00221,0,-9460.78,0,299.935,0.752583,0.01375,0,0,0.231457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221,0,0,0
0.002467,0,-10790.9,0,299.921,0.752389,0.013746,0,0,0.231398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002467,0,0,0
0.002721,0,-12104.3,0,299.906,0.752197,0.013742,0,0,0.231339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002721,0,0,0
