Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00017,0,1022.33,0,299.999,0.754122,0.013778,0,0,0.23193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017,0,0,0
0.000338,0,161.908,0,299.996,0.753995,0.013775,0,0,0.231892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338,0,0,0
0.000504,0,-687.792,0,299.994,0.75387,0.013773,0,0,0.231853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000504,0,0,0
0.000668,0,-1527.26,0,299.99,0.753746,0.013771,0,0,0.231815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000668,0,0,0
0.000829,0,-2356.96,0,299.986,0.753625,0.013769,0,0,0.231778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000829,0,0,0
0.000989,0,-3177.35,0,299.981,0.753504,0.013766,0,0,0.231741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989,0,0,0
0.001147,0,-3988.87,0,299.975,0.753385,0.013764,0,0,0.231704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001147,0,0,0
0.001303,0,-4791.95,0,299.969,0.753268,0.013762,0,0,0.231668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001303,0,0,0
0.001457,0,-5586.97,0,299.962,0.753151,0.01376,0,0,0.231632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001457,0,0,0
