Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000128,0,1241.72,0.00039829,300.01,0.754249,0.01378,0,3.40678e-10,0.231968,6.15286e-09,2.85335e-09,6.80875e-09,8.54467e-07,1.18482e-09,2.81957e-07,9.71578e-07,3.03602e-11,9.41359e-10,2.14394e-09,3.07213e-09,9.44029e-11,1.16609e-12,4.51055e-08,1.07498e-11,7.26723e-11,2.6597e-09,3.04106e-10,1.44856e-08,4.43237e-10,1.64005e-11,1.50246e-09,3.68583e-10,6.90259e-09,0,1.6458e-07,6.65115e-11,5.56457e-10,1.22209e-11
0.000254,0,595.743,0.000790345,300.019,0.754248,0.01378,0,6.76022e-10,0.231967,1.22094e-08,5.66202e-09,1.35111e-08,1.69557e-06,2.35109e-09,5.59505e-07,1.92796e-06,6.02452e-11,1.86799e-09,4.25437e-09,6.09624e-09,1.87328e-10,2.31393e-12,8.95074e-08,2.13312e-11,1.44207e-10,5.2779e-09,6.0345e-10,2.87449e-08,8.7954e-10,3.25441e-11,2.98143e-09,7.31429e-10,1.36973e-08,0,3.26586e-07,1.31981e-10,1.10426e-09,2.42504e-11
0.000379,0,-44.2213,0.00117928,300.029,0.754248,0.01378,0,1.0087e-09,0.231965,1.82177e-08,8.44832e-09,2.01602e-08,2.52999e-06,3.50809e-09,8.34847e-07,2.87674e-06,8.98921e-11,2.78725e-09,6.34804e-09,9.09635e-09,2.79514e-10,3.45263e-12,1.33558e-07,3.18282e-11,2.15171e-10,7.8754e-09,9.0041e-10,4.28911e-08,1.31237e-09,4.85591e-11,4.44867e-09,1.09142e-09,2.0438e-08,0,4.87304e-07,1.96929e-10,1.64774e-09,3.61841e-11
0.000502,0,-678.428,0.00156197,300.038,0.754247,0.0137799,0,1.33604e-09,0.231964,2.41297e-08,1.119e-08,2.6703e-08,3.35104e-06,4.64655e-09,1.10578e-06,3.81032e-06,1.19064e-10,3.69178e-09,8.40821e-09,1.20484e-08,3.70223e-10,4.57307e-12,1.76905e-07,4.21569e-11,2.84998e-10,1.04314e-08,1.19261e-09,5.6811e-08,1.73827e-09,6.43172e-11,5.89243e-09,1.44566e-09,2.70709e-08,0,6.45448e-07,2.60836e-10,2.18257e-09,4.79265e-11
0.000625,0,-1307.15,0.00194466,300.048,0.754246,0.0137799,0,1.66337e-09,0.231962,3.00414e-08,1.39315e-08,3.32457e-08,4.17209e-06,5.78498e-09,1.37671e-06,4.74388e-06,1.48234e-10,4.59629e-09,1.04684e-08,1.50005e-08,4.60929e-10,5.69348e-12,2.20253e-07,5.24853e-11,3.54823e-10,1.29875e-08,1.4848e-09,7.07309e-08,2.16415e-09,8.00749e-11,7.33619e-09,1.79993e-09,3.37038e-08,0,8.03589e-07,3.2474e-10,2.71743e-09,5.96684e-11
0.000746,0,-1930.61,0.00232111,300.057,0.754245,0.0137799,0,1.98537e-09,0.231961,3.58569e-08,1.66284e-08,3.96821e-08,4.97977e-06,6.90487e-09,1.64323e-06,5.66225e-06,1.7693e-10,5.48607e-09,1.2495e-08,1.79046e-08,5.50159e-10,6.79565e-12,2.62897e-07,6.26453e-11,4.23511e-10,1.55021e-08,1.77223e-09,8.44246e-08,2.58311e-09,9.55758e-11,8.75647e-09,2.14846e-09,4.02287e-08,0,9.59157e-07,3.87603e-10,3.24363e-09,7.12191e-11
0.000867,0,-2549.08,0.00269756,300.066,0.754245,0.0137799,0,2.30736e-09,0.231959,4.16723e-08,1.93252e-08,4.61184e-08,5.78744e-06,8.02474e-09,1.90975e-06,6.58061e-06,2.05625e-10,6.37584e-09,1.45217e-08,2.08087e-08,6.39386e-10,7.89778e-12,3.05542e-07,7.2805e-11,4.92196e-10,1.80167e-08,2.05965e-09,9.81183e-08,3.00206e-09,1.11076e-10,1.01768e-08,2.49701e-09,4.67537e-08,0,1.11472e-06,4.50463e-10,3.76986e-09,8.27694e-11
0.000986,0,-3162.77,0.00306776,300.075,0.754244,0.0137799,0,2.62401e-09,0.231958,4.73913e-08,2.19774e-08,5.24483e-08,6.58175e-06,9.12608e-09,2.17186e-06,7.48377e-06,2.33844e-10,7.25088e-09,1.65149e-08,2.36648e-08,7.27136e-10,8.98166e-12,3.47483e-07,8.27964e-11,5.59744e-10,2.04898e-08,2.34231e-09,1.11586e-07,3.41407e-09,1.2632e-10,1.15736e-08,2.83981e-09,5.31707e-08,0,1.26772e-06,5.12283e-10,4.28743e-09,9.41284e-11
0.001105,0,-3771.93,0.00343796,300.084,0.754243,0.0137799,0,2.94066e-09,0.231956,5.31102e-08,2.46294e-08,5.87783e-08,7.37605e-06,1.02274e-08,2.43396e-06,8.38692e-06,2.62063e-10,8.12591e-09,1.8508e-08,2.65208e-08,8.14884e-10,1.00655e-11,3.89426e-07,9.27874e-11,6.2729e-10,2.2963e-08,2.62497e-09,1.25053e-07,3.82607e-09,1.41563e-10,1.29704e-08,3.18264e-09,5.95878e-08,0,1.4207e-06,5.741e-10,4.80503e-09,1.05487e-10
