Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000265,0,537.837,0.0854375,303.384,0.753921,0.013774,0,8.33959e-08,0.231472,2.15088e-06,9.86761e-07,9.48692e-07,0.000243368,6.13993e-07,6.84234e-05,0.000295433,6.42163e-09,1.21607e-07,4.49523e-07,1.4163e-06,1.52847e-08,0,4.78556e-06,1.10765e-08,5.62321e-08,2.6833e-07,3.11633e-07,1.11052e-06,4.07794e-08,8.17713e-09,4.17381e-07,1.12743e-07,3.4807e-06,0,0.000208179,4.35681e-08,1.95902e-08,1.27666e-09
0.000524,0,-791.305,0.166771,306.595,0.753612,0.0137683,0,1.62942e-07,0.231,4.20178e-06,1.92707e-06,1.85209e-06,0.000474396,1.19478e-06,0.000133349,0.000575961,1.25288e-08,2.37292e-07,8.74815e-07,2.75449e-06,2.99141e-08,0,9.3426e-06,2.14998e-08,1.09316e-07,5.22633e-07,6.05573e-07,2.17344e-06,7.98067e-08,1.59023e-08,8.1227e-07,2.21113e-07,6.7694e-06,0,0.00040186,8.45983e-08,3.83955e-08,2.48834e-09
0.000778,0,-2094.91,0.244677,309.661,0.75332,0.013763,0,2.39282e-07,0.23055,6.16939e-06,2.82862e-06,2.71769e-06,0.000695074,1.74759e-06,0.000195339,0.000843993,1.83728e-08,3.48027e-07,1.2797e-06,4.02679e-06,4.40018e-08,0,1.37091e-05,3.13697e-08,1.59741e-07,7.6515e-07,8.84561e-07,3.19704e-06,1.17386e-07,2.32461e-08,1.18821e-06,3.25911e-07,9.89611e-06,0,0.000583203,1.2348e-07,5.65571e-08,3.6455e-09
0.001026,0,-3374.36,0.319155,312.584,0.753044,0.013758,0,3.12402e-07,0.230121,8.05339e-06,3.69134e-06,3.54549e-06,0.00090547,2.27278e-06,0.000254415,0.0010996,2.39542e-08,4.53822e-07,1.66444e-06,5.23419e-06,5.75404e-08,0,1.7885e-05,4.06985e-08,2.07552e-07,9.96004e-07,1.14887e-06,4.18081e-06,1.53498e-07,3.02143e-08,1.54545e-06,4.27043e-07,1.28633e-05,0,0.000752703,1.60259e-07,7.40611e-08,4.74847e-09
0.00127,0,-4630.95,0.391058,315.398,0.75278,0.0137531,0,3.83128e-07,0.229709,9.87512e-06,4.52504e-06,4.34498e-06,0.00110806,2.77671e-06,0.000311275,0.00134579,2.93375e-08,5.55897e-07,2.03367e-06,6.39144e-06,7.0679e-08,0,2.19184e-05,4.96042e-08,2.53337e-07,1.21795e-06,1.40177e-06,5.13558e-06,1.8854e-07,3.68921e-08,1.8883e-06,5.25586e-07,1.57072e-05,0,0.000912739,1.95396e-07,9.1096e-08,5.8102e-09
0.00151,0,-5865.93,0.460589,318.11,0.752528,0.0137485,0,4.51647e-07,0.229313,1.16395e-05,5.33199e-06,5.11842e-06,0.00130345,3.26105e-06,0.000366093,0.0015833,3.45383e-08,6.54547e-07,2.38864e-06,7.50252e-06,8.34493e-08,0,2.58206e-05,5.81205e-08,2.97256e-07,1.43169e-06,1.64417e-06,6.06368e-06,2.22598e-07,4.33025e-08,2.21789e-06,6.21752e-07,1.84375e-05,0,0.00106411,2.29023e-07,1.077e-07,6.83396e-09
0.001745,0,-7080.48,0.527641,320.719,0.752288,0.0137441,0,5.17845e-07,0.228932,1.33435e-05,6.11089e-06,5.86459e-06,0.0014914,3.72532e-06,0.0004188,0.00181181,3.95489e-08,7.49627e-07,2.72898e-06,8.56643e-06,9.58264e-08,0,2.95856e-05,6.6243e-08,3.39274e-07,1.63698e-06,1.87589e-06,6.9633e-06,2.55606e-07,4.94398e-08,2.5339e-06,7.15326e-07,2.10519e-05,0,0.00120694,2.61118e-07,1.23837e-07,7.81839e-09
0.001976,0,-8275.68,0.592657,323.241,0.752057,0.0137399,0,5.82148e-07,0.228564,1.49983e-05,6.86684e-06,6.58843e-06,0.00167319,4.17283e-06,0.00046976,0.0020329,4.44029e-08,8.41771e-07,3.05711e-06,9.59087e-06,1.07887e-07,0,3.32384e-05,7.40337e-08,3.79698e-07,1.83527e-06,2.09865e-06,7.84004e-06,2.87769e-07,5.53486e-08,2.83857e-06,8.0686e-07,2.35692e-05,0,0.00134248,2.91925e-07,1.39604e-07,8.77024e-09
0.002203,0,-9452.58,0.65577,325.683,0.751836,0.0137359,0,6.44679e-07,0.228209,1.66069e-05,7.60131e-06,7.2914e-06,0.00184924,4.60472e-06,0.000519089,0.00224704,4.91105e-08,9.31173e-07,3.37387e-06,1.05785e-05,1.19652e-07,0,3.67864e-05,8.15154e-08,4.18636e-07,2.02702e-06,2.31305e-06,8.69538e-06,3.19141e-07,6.10441e-08,3.13267e-06,8.96487e-07,2.5996e-05,0,0.00147128,3.21532e-07,1.55026e-07,9.69167e-09
0.002427,0,-10612.2,0.717368,328.06,0.751622,0.013732,0,7.05816e-07,0.227863,1.81793e-05,8.31879e-06,7.97784e-06,0.00202065,5.02382e-06,0.000567101,0.0024556,5.3701e-08,1.01839e-06,3.68132e-06,1.1536e-05,1.31189e-07,0,4.02514e-05,8.87404e-08,4.56351e-07,2.21348e-06,2.52056e-06,9.53433e-06,3.49906e-07,6.65646e-08,3.41813e-06,9.84711e-07,2.83485e-05,0,0.00159438,3.50144e-07,1.70189e-07,1.05885e-08
0.002647,0,-11755.5,0.777274,330.366,0.751416,0.0137282,0,7.65376e-07,0.227528,1.97106e-05,9.01717e-06,8.64576e-06,0.00218697,5.42911e-06,0.000613668,0.00265801,5.81614e-08,1.10317e-06,3.97872e-06,1.2461e-05,1.42462e-07,0,4.36235e-05,9.56936e-08,4.92755e-07,2.39416e-06,2.7207e-06,1.03542e-05,3.79966e-07,7.18969e-08,3.69424e-06,1.07123e-06,3.06211e-05,0,0.00171164,3.77699e-07,1.85044e-07,1.14584e-08
0.002864,0,-12883.3,0.835847,332.615,0.751217,0.0137246,0,8.23708e-07,0.227202,2.121e-05,9.70058e-06,9.29915e-06,0.00234922,5.82317e-06,0.000659079,0.00285552,6.25188e-08,1.18603e-06,4.26796e-06,1.33594e-05,1.53536e-07,0,4.69229e-05,1.02422e-07,5.28086e-07,2.57019e-06,2.9148e-06,1.11597e-05,4.09492e-07,7.70755e-08,3.96276e-06,1.15652e-06,3.28285e-05,0,0.00182396,4.04382e-07,1.99673e-07,1.23066e-08
0.003077,0,-13996.6,0.892892,334.799,0.751024,0.0137211,0,8.80613e-07,0.226885,2.26722e-05,1.03667e-05,9.93583e-06,0.00250689,6.20485e-06,0.000703191,0.00304749,6.67588e-08,1.26669e-06,4.54818e-06,1.42288e-05,1.64369e-07,0,5.01385e-05,1.08908e-07,5.62245e-07,2.74105e-06,3.10232e-06,1.19479e-05,4.38378e-07,8.20858e-08,4.22292e-06,1.24026e-06,3.49644e-05,0,0.00193118,4.30124e-07,2.1402e-07,1.31306e-08
0.003288,0,-15096.1,0.949009,336.943,0.750837,0.0137176,0,9.36684e-07,0.226575,2.41127e-05,1.10226e-05,1.05625e-05,0.00266167,6.5783e-06,0.000746477,0.00323598,7.09264e-08,1.34601e-06,4.82244e-06,1.50787e-05,1.75074e-07,0,5.33042e-05,1.15225e-07,5.95607e-07,2.90857e-06,3.28533e-06,1.27269e-05,4.66921e-07,8.69824e-08,4.47752e-06,1.32329e-06,3.70522e-05,0,0.00203457,4.55211e-07,2.28233e-07,1.3939e-08
0.003496,0,-16182.7,1.00399,339.038,0.750655,0.0137143,0,9.91704e-07,0.226272,2.55257e-05,1.16656e-05,1.11768e-05,0.00281298,6.94222e-06,0.000788779,0.0034203,7.50059e-08,1.42369e-06,5.08977e-06,1.59061e-05,1.85608e-07,0,5.64081e-05,1.21353e-07,6.2806e-07,3.07215e-06,3.46323e-06,1.34936e-05,4.95008e-07,9.17487e-08,4.72568e-06,1.40527e-06,3.90847e-05,0,0.00213389,4.79562e-07,2.42252e-07,1.4729e-08
0.003701,0,-17257.1,1.05788,341.087,0.750479,0.0137111,0,1.04572e-06,0.225976,2.69126e-05,1.22964e-05,1.17793e-05,0.002961,7.29706e-06,0.000830144,0.00360063,7.90013e-08,1.49981e-06,5.35052e-06,1.67121e-05,1.95977e-07,0,5.94529e-05,1.273e-07,6.59649e-07,3.23198e-06,3.63626e-06,1.42486e-05,5.22657e-07,9.63911e-08,4.96771e-06,1.48624e-06,4.10646e-05,0,0.00222937,5.03213e-07,2.56086e-07,1.55015e-08
