Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000265,0,537.837,0.0144911,300.564,0.754212,0.0137793,0,1.91763e-08,0.231886,4.65707e-07,1.87921e-07,3.05892e-07,4.52258e-05,4.79707e-08,1.21539e-05,5.55236e-05,9.00569e-10,3.23273e-08,5.14731e-08,1.14469e-07,6.65741e-09,0,2.30722e-06,4.51738e-10,3.26324e-09,7.58365e-08,1.66362e-08,6.77777e-07,2.05197e-08,5.14041e-10,3.75837e-08,1.17809e-07,2.27826e-07,0,5.11561e-06,1.89147e-09,1.83568e-08,1.27071e-10
0.000524,0,-791.305,0.0285565,301.111,0.754176,0.0137786,0,3.77894e-08,0.231804,9.17738e-07,3.70322e-07,6.02806e-07,8.91236e-05,9.45311e-08,2.3951e-05,0.000109417,1.77468e-09,6.37056e-08,1.01434e-07,2.25574e-07,1.31194e-08,0,4.54675e-06,8.90182e-10,6.4305e-09,1.49447e-07,3.2783e-08,1.33567e-06,4.04373e-08,1.01296e-09,7.40627e-08,2.32162e-07,4.48953e-07,0,1.00806e-05,3.72729e-09,3.61752e-08,2.50406e-10
0.000778,0,-2094.91,0.0422579,301.644,0.75414,0.013778,0,5.59211e-08,0.231724,1.35808e-06,5.48004e-07,8.92044e-07,0.000131886,1.39886e-07,3.54429e-05,0.000161916,2.62617e-09,9.42726e-08,1.50102e-07,3.33801e-07,1.94144e-08,0,6.7284e-06,1.31726e-09,9.51568e-09,2.21156e-07,4.85114e-08,1.97656e-06,5.98401e-08,1.49896e-09,1.09597e-07,3.43561e-07,6.6435e-07,0,1.49169e-05,5.5155e-09,5.35332e-08,3.70548e-10
0.001026,0,-3374.36,0.0555486,302.161,0.754106,0.0137774,0,7.35093e-08,0.231646,1.78521e-06,7.2036e-07,1.17262e-06,0.000173367,1.83879e-07,4.65904e-05,0.000212842,3.45212e-09,1.23924e-07,1.97311e-07,4.38782e-07,2.55208e-08,0,8.84471e-06,1.7315e-09,1.25083e-08,2.90716e-07,6.37675e-08,2.59825e-06,7.86616e-08,1.97037e-09,1.44066e-07,4.51624e-07,8.73283e-07,0,1.96078e-05,7.25001e-09,7.03714e-08,4.87086e-10
0.00127,0,-4630.95,0.068542,302.666,0.754072,0.0137767,0,9.07042e-08,0.231571,2.2028e-06,8.8886e-07,1.44692e-06,0.00021392,2.26888e-07,5.74886e-05,0.000262629,4.25959e-09,1.52912e-07,2.43464e-07,5.41413e-07,3.14907e-08,0,1.09137e-05,2.13646e-09,1.54338e-08,3.58722e-07,7.86817e-08,3.20606e-06,9.70626e-08,2.43121e-09,1.77763e-07,5.57274e-07,1.07753e-06,0,2.41935e-05,8.94563e-09,8.68335e-08,6.01014e-10
0.00151,0,-5865.93,0.0812431,303.161,0.754039,0.0137761,0,1.07513e-07,0.231497,2.611e-06,1.05357e-06,1.71506e-06,0.000253561,2.68928e-07,6.81417e-05,0.000311296,5.04889e-09,1.81249e-07,2.88579e-07,6.41733e-07,3.73265e-08,0,1.29363e-05,2.53229e-09,1.82934e-08,4.25199e-07,9.32598e-08,3.80021e-06,1.1505e-07,2.88168e-09,2.10701e-07,6.60551e-07,1.27719e-06,0,2.86757e-05,1.0603e-08,1.02926e-07,7.12378e-10
0.001745,0,-7080.48,0.0936043,303.641,0.754007,0.0137756,0,1.23871e-07,0.231425,3.00827e-06,1.21387e-06,1.97603e-06,0.000292142,3.09842e-07,7.85099e-05,0.000358662,5.81707e-09,2.08828e-07,3.32486e-07,7.39368e-07,4.30062e-08,0,1.49048e-05,2.91751e-09,2.10763e-08,4.899e-07,1.07447e-07,4.37848e-06,1.32557e-07,3.32007e-09,2.42758e-07,7.61068e-07,1.47149e-06,0,3.30378e-05,1.2216e-08,1.18588e-07,8.2076e-10
0.001976,0,-8275.68,0.105683,304.111,0.753975,0.013775,0,1.39857e-07,0.231354,3.39648e-06,1.37052e-06,2.23105e-06,0.000329843,3.49822e-07,8.86416e-05,0.000404947,6.56771e-09,2.35778e-07,3.75391e-07,8.34772e-07,4.85565e-08,0,1.68284e-05,3.29391e-09,2.37957e-08,5.53126e-07,1.2131e-07,4.94357e-06,1.49665e-07,3.74845e-09,2.74083e-07,8.59295e-07,1.66135e-06,0,3.73e-05,1.37921e-08,1.33894e-07,9.26666e-10
0.002203,0,-9452.58,0.117485,304.57,0.753945,0.0137744,0,1.55475e-07,0.231286,3.77578e-06,1.52357e-06,2.48021e-06,0.000366678,3.88881e-07,9.85405e-05,0.000450169,7.3011e-09,2.6211e-07,4.1731e-07,9.27983e-07,5.39793e-08,0,1.87079e-05,3.66165e-09,2.64525e-08,6.149e-07,1.34854e-07,5.49569e-06,1.6638e-07,4.16696e-09,3.04687e-07,9.55268e-07,1.84684e-06,0,4.1464e-05,1.53318e-08,1.48848e-07,1.03014e-09
0.002427,0,-10612.2,0.129065,305.021,0.753915,0.0137739,0,1.708e-07,0.231218,4.14794e-06,1.67374e-06,2.7247e-06,0.000402821,4.27207e-07,0.000108253,0.000494542,8.0207e-09,2.87947e-07,4.58442e-07,1.01944e-06,5.93003e-08,0,2.05521e-05,4.02246e-09,2.90592e-08,6.75515e-07,1.48144e-07,6.03746e-06,1.82781e-07,4.57761e-09,3.34716e-07,1.04944e-06,2.02885e-06,0,4.55496e-05,1.68426e-08,1.63522e-07,1.13166e-09
0.002647,0,-11755.5,0.140375,305.461,0.753885,0.0137733,0,1.85768e-07,0.231152,4.51145e-06,1.82041e-06,2.9635e-06,0.000438123,4.64639e-07,0.00011774,0.000537882,8.72354e-09,3.13183e-07,4.98615e-07,1.10877e-06,6.44976e-08,0,2.23535e-05,4.37485e-09,3.16052e-08,7.3472e-07,1.61123e-07,6.56662e-06,1.98801e-07,4.97867e-09,3.64045e-07,1.14143e-06,2.20661e-06,0,4.95398e-05,1.83181e-08,1.77855e-07,1.23082e-09
0.002864,0,-12883.3,0.151471,305.893,0.753856,0.0137728,0,2.00452e-07,0.231088,4.86806e-06,1.9643e-06,3.19777e-06,0.000472755,5.0136e-07,0.000127047,0.0005804,9.41305e-09,3.3794e-07,5.38026e-07,1.1964e-06,6.95964e-08,0,2.41207e-05,4.72053e-09,3.41028e-08,7.92804e-07,1.73855e-07,7.08576e-06,2.14517e-07,5.37212e-09,3.92817e-07,1.23167e-06,2.38099e-06,0,5.34541e-05,1.97656e-08,1.91916e-07,1.3281e-09
0.003077,0,-13996.6,0.162304,306.314,0.753828,0.0137723,0,2.1479e-07,0.231025,5.21625e-06,2.1048e-06,3.42651e-06,0.00050657,5.37212e-07,0.000136135,0.000621914,1.00863e-08,3.62113e-07,5.76506e-07,1.28196e-06,7.45748e-08,0,2.58462e-05,5.05804e-09,3.65413e-08,8.49516e-07,1.86286e-07,7.59265e-06,2.29862e-07,5.75625e-09,4.20909e-07,1.31978e-06,2.55124e-06,0,5.72756e-05,2.11788e-08,2.05645e-07,1.42307e-09
0.003288,0,-15096.1,0.17298,306.729,0.7538,0.0137718,0,2.28919e-07,0.230962,5.55938e-06,2.24325e-06,3.65193e-06,0.000539893,5.72543e-07,0.00014509,0.000662825,1.07497e-08,3.85935e-07,6.14427e-07,1.36627e-06,7.94809e-08,0,2.75467e-05,5.39062e-09,3.89443e-08,9.05405e-07,1.98536e-07,8.09218e-06,2.44985e-07,6.1348e-09,4.48593e-07,1.40661e-06,2.71902e-06,0,6.10414e-05,2.25714e-08,2.19176e-07,1.51667e-09
0.003496,0,-16182.7,0.183451,307.137,0.753773,0.0137713,0,2.42776e-07,0.230901,5.8959e-06,2.37903e-06,3.87302e-06,0.000572575,6.07193e-07,0.000153873,0.000702948,1.14003e-08,4.09299e-07,6.51618e-07,1.44896e-06,8.42927e-08,0,2.92145e-05,5.71678e-09,4.13009e-08,9.6022e-07,2.1055e-07,8.58212e-06,2.59817e-07,6.50604e-09,4.75743e-07,1.49178e-06,2.88356e-06,0,6.47346e-05,2.39371e-08,2.32446e-07,1.60846e-09
0.003701,0,-17257.1,0.193718,307.536,0.753747,0.0137708,0,2.56365e-07,0.230842,6.22591e-06,2.51219e-06,4.08983e-06,0.000604625,6.41171e-07,0.000162485,0.000742295,1.20384e-08,4.32211e-07,6.88088e-07,1.53005e-06,8.90115e-08,0,3.085e-05,6.03662e-09,4.36119e-08,1.01397e-06,2.2233e-07,9.06258e-06,2.74362e-07,6.87009e-09,5.02367e-07,1.5753e-06,3.04492e-06,0,6.8356e-05,2.52763e-08,2.4546e-07,1.69847e-09
0.003904,0,-18320,0.203836,307.93,0.75372,0.0137703,0,2.69756e-07,0.230783,6.5511e-06,2.6434e-06,4.30348e-06,0.000636206,6.74652e-07,0.000170972,0.000781067,1.26671e-08,4.54788e-07,7.24026e-07,1.60995e-06,9.36613e-08,0,3.24617e-05,6.35176e-09,4.58889e-08,1.06694e-06,2.33938e-07,9.53603e-06,2.88695e-07,7.2288e-09,5.28601e-07,1.6576e-06,3.2039e-06,0,7.19242e-05,2.65959e-08,2.58284e-07,1.78716e-09
0.004105,0,-19372.2,0.213805,308.318,0.753694,0.0137698,0,2.8295e-07,0.230724,6.87153e-06,2.77269e-06,4.514e-06,0.000667324,7.07642e-07,0.000179335,0.000819272,1.32866e-08,4.77035e-07,7.59436e-07,1.68868e-06,9.82431e-08,0,3.40498e-05,6.66227e-09,4.81326e-08,1.11914e-06,2.45376e-07,1.00025e-05,3.02818e-07,7.58224e-09,5.54451e-07,1.7387e-06,3.36056e-06,0,7.544e-05,2.78961e-08,2.7092e-07,1.87456e-09
