Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000384,0,-72.3933,1.01341e-09,299.98,0.753841,0.0137726,0,5.65175e-19,0.231844,3.00014e-16,3.46957e-17,3.20276e-11,9.82868e-09,1.97745e-11,3.33488e-09,1.07561e-08,2.81911e-19,1.83335e-13,3.45228e-11,1.24056e-10,8.26303e-23,2.14559e-35,2.06368e-10,2.94286e-12,5.63236e-12,2.25282e-11,4.01912e-11,1.44279e-11,2.82242e-19,5.12855e-13,2.75036e-11,5.34211e-21,2.90167e-10,0,0.000542376,8.60547e-12,2.71316e-19,1.4469e-13
0.000759,0,-1996.02,2.78709e-09,299.963,0.753552,0.0137673,0,1.76173e-18,0.231755,8.93153e-16,1.05722e-16,8.50456e-11,2.60739e-08,5.27909e-11,8.84704e-09,2.85343e-08,8.78655e-19,5.07992e-13,9.17863e-11,3.29212e-10,2.6988e-22,7.8206e-35,5.47713e-10,7.8509e-12,1.49831e-11,5.98809e-11,1.06591e-10,3.83745e-11,8.79734e-19,1.39134e-12,7.30759e-11,1.70598e-20,7.69938e-10,0,0.000925792,2.29192e-11,8.44826e-19,3.98455e-13
0.001125,0,-3879.29,5.90182e-09,299.945,0.753303,0.0137628,0,4.21159e-18,0.231679,2.04181e-15,2.47219e-16,1.73908e-10,5.32704e-08,1.08525e-10,1.80753e-08,5.82975e-08,2.10026e-18,1.08267e-12,1.87923e-10,6.72814e-10,6.75229e-22,2.17797e-34,1.1195e-09,1.61246e-11,3.06909e-11,1.2257e-10,2.17701e-10,7.85939e-11,2.10296e-18,2.90449e-12,1.49516e-10,4.17563e-20,1.57336e-09,0,0.00125528,4.69999e-11,2.01748e-18,8.43977e-13
0.001484,0,-5724.46,1.12076e-08,299.926,0.753067,0.0137585,0,8.99974e-18,0.231606,4.17663e-15,5.17004e-16,3.18916e-10,9.76077e-08,2.00071e-10,3.31201e-08,1.06819e-07,4.4875e-18,2.06733e-12,3.45037e-10,1.23317e-09,1.50874e-21,5.40593e-34,2.05213e-09,2.96923e-11,5.63728e-11,2.24993e-10,3.98749e-10,1.44344e-10,4.49354e-18,5.43388e-12,2.74338e-10,9.13148e-20,2.88343e-09,0,0.00156819,8.64228e-11,4.30651e-18,1.60152e-12
0.001835,0,-7533.64,1.98646e-08,299.905,0.752834,0.0137542,0,1.78858e-17,0.231534,7.95473e-15,1.00611e-15,5.45912e-10,1.66954e-07,3.44278e-10,5.66515e-08,1.82712e-07,8.9172e-18,3.68093e-12,5.91332e-10,2.10988e-09,3.13201e-21,1.24374e-33,3.51149e-09,5.10246e-11,9.66453e-11,3.85512e-10,6.81771e-10,2.4744e-10,8.92972e-18,9.48272e-12,4.69855e-10,1.85618e-19,4.9329e-09,0,0.00187743,1.48316e-10,8.54935e-18,2.83367e-12
0.002179,0,-9308.81,3.43394e-08,299.879,0.752557,0.0137492,0,3.45574e-17,0.231449,1.47442e-14,1.90446e-15,9.11449e-10,2.78547e-07,5.77809e-10,9.4519e-08,3.04838e-07,1.72269e-17,6.38646e-12,9.88445e-10,3.52104e-09,6.3153e-21,2.77379e-33,5.86079e-09,8.55022e-11,1.61592e-10,6.44265e-10,1.13697e-09,4.13691e-10,1.72521e-17,1.61303e-11,7.84868e-10,3.66648e-19,8.23144e-09,0,0.00224413,2.48232e-10,1.65004e-17,4.88538e-12
0.002516,0,-11051.8,5.57018e-08,299.854,0.75231,0.0137446,0,6.24544e-17,0.231372,2.55883e-14,3.37367e-15,1.42802e-09,4.36129e-07,9.09993e-10,1.47993e-07,4.77295e-07,3.11295e-17,1.03885e-11,1.55045e-09,5.51432e-09,1.19004e-20,5.76946e-33,9.17971e-09,1.34422e-10,2.53523e-10,1.01037e-09,1.77934e-09,6.49007e-10,3.11771e-17,2.57318e-11,1.23031e-09,6.77114e-19,1.28902e-08,0,0.00257222,3.89822e-10,2.97882e-17,7.89617e-12
0.002847,0,-12764.5,8.70264e-08,299.827,0.752067,0.0137402,0,1.08409e-16,0.231297,4.26901e-14,5.74253e-15,2.15493e-09,6.57731e-07,1.38032e-09,2.23194e-07,7.19816e-07,5.40279e-17,1.62625e-11,2.34236e-09,8.31808e-09,2.15215e-20,1.1497e-32,1.38488e-08,2.03502e-10,3.83073e-10,1.52611e-09,2.68207e-09,9.8061e-10,5.41139e-17,3.9514e-11,1.85747e-09,1.20054e-18,1.94427e-08,0,0.00289421,5.89552e-10,5.16502e-17,1.22815e-11
0.003172,0,-14448.5,1.31697e-07,299.799,0.751828,0.0137358,0,1.81761e-16,0.231224,6.88532e-14,9.44549e-15,3.14976e-09,9.60829e-07,2.02796e-09,3.26051e-07,1.05153e-06,9.0572e-17,2.46388e-11,3.42756e-09,1.21538e-08,3.75643e-20,2.20737e-32,2.02373e-08,2.98348e-10,5.60609e-10,2.23272e-09,3.91592e-09,1.43504e-09,9.07222e-17,5.87402e-11,2.71623e-09,2.05517e-18,2.84062e-08,0,0.00321008,8.63528e-10,8.65026e-17,1.84866e-11
0.003492,0,-16105.3,1.9412e-07,299.771,0.751593,0.0137315,0,2.96098e-16,0.231151,1.07981e-13,1.51011e-14,4.48383e-09,1.36706e-06,2.90176e-09,4.63911e-07,1.49612e-06,1.47526e-16,3.63309e-11,4.88472e-09,1.72958e-08,6.36641e-20,4.10917e-32,2.88026e-08,4.25913e-10,7.98988e-10,3.18131e-09,5.56837e-09,2.04522e-09,1.4778e-16,8.50027e-11,3.86841e-09,3.41718e-18,4.04214e-08,0,0.00352134,1.23173e-09,1.40761e-16,2.70805e-11
0.003805,0,-17736.5,2.78971e-07,299.742,0.751362,0.0137273,0,4.68859e-16,0.231079,1.64767e-13,2.34787e-14,6.22418e-09,1.89676e-06,4.04862e-09,6.43671e-07,2.07582e-06,2.33568e-16,5.21918e-11,6.78806e-09,2.40018e-08,1.04784e-19,7.41363e-32,3.99747e-08,5.92779e-10,1.11033e-09,4.4201e-09,7.72129e-09,2.8422e-09,2.33987e-16,1.19877e-10,5.3722e-09,5.52022e-18,5.60899e-08,0,0.0038265,1.71304e-09,2.22642e-16,3.86467e-11
