Z,Yc,h,omegaYc,T,N2,AR,HE,H,O2,OH,O,H2,H2O,HO2,CO,CO2,HCO,CH3,CH4,CH2O,T-CH2,S-CH2,C2H4,CH3O,C2H5,C2H6,H2O2,C2H2,C2H3,CH2CHO,CH2CO,CH2OH,CH3CHO,CH3CO,C2H5OH,CH2CH2OH,CH3CHOH,CH3CH2O
-0,0,1893.98,0,300,0.75425,0.01378,0,0,0.23197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00016,0,1074.56,2.71011e-09,299.993,0.754056,0.0137764,0,1.81324e-18,0.23191,3.76861e-16,1.87703e-16,5.167e-11,1.72848e-08,3.69313e-11,6.48688e-09,1.81044e-08,5.94896e-20,2.5453e-13,6.0748e-11,1.65755e-10,1.56285e-24,1.94376e-30,2.66857e-10,5.84184e-12,8.56352e-12,2.97083e-11,5.64326e-11,3.67653e-11,3.98805e-20,9.43887e-13,3.0623e-11,2.62152e-22,3.66247e-10,0,0.000256812,1.81112e-11,1.75177e-18,2.15566e-13
0.000319,0,262.607,6.01035e-09,299.986,0.753899,0.0137736,0,4.2353e-18,0.231862,8.69303e-16,4.32958e-16,1.12634e-10,3.76426e-08,8.0618e-11,1.41272e-08,3.94279e-08,1.40716e-19,5.6622e-13,1.32285e-10,3.61101e-10,3.78813e-24,4.81378e-30,5.81378e-10,1.27382e-11,1.86977e-11,6.47075e-11,1.22884e-10,8.00879e-11,9.43397e-20,2.078e-12,6.67201e-11,6.27899e-22,7.97731e-10,0,0.000465783,3.94793e-11,4.08984e-18,4.78497e-13
0.000476,0,-542.2,1.01057e-08,299.98,0.753764,0.0137711,0,7.49353e-18,0.23182,1.51918e-15,7.56601e-16,1.86157e-10,6.21562e-08,1.33428e-10,2.33274e-08,6.51044e-08,2.52086e-19,9.54732e-13,2.18413e-10,5.96452e-10,6.95185e-24,9.02361e-30,9.60336e-10,2.10585e-11,3.09514e-11,1.0686e-10,2.02881e-10,1.32275e-10,1.69016e-19,3.46795e-12,1.10217e-10,1.13882e-21,1.31742e-09,0,0.000644343,6.52477e-11,7.23284e-18,8.05058e-13
0.000632,0,-1340.17,1.52635e-08,299.974,0.753643,0.0137689,0,1.19033e-17,0.231783,2.38376e-15,1.18715e-15,2.76365e-10,9.21915e-08,1.98365e-10,3.46001e-08,9.6565e-08,4.05407e-19,1.44578e-12,3.23928e-10,8.84956e-10,1.14511e-23,1.51807e-29,1.42491e-09,3.12701e-11,4.60209e-11,1.58516e-10,3.00877e-10,1.96241e-10,2.71833e-19,5.19812e-12,1.63544e-10,1.85409e-21,1.95432e-09,0,0.000804448,9.68618e-11,1.14839e-17,1.21644e-12
0.000786,0,-2131.61,2.1719e-08,299.969,0.753532,0.0137668,0,1.77978e-17,0.231749,3.52137e-15,1.75364e-15,3.86554e-10,1.28834e-07,2.77848e-10,4.8353e-08,1.34947e-07,6.13594e-19,2.06215e-12,4.52638e-10,1.23708e-09,1.77465e-23,2.40214e-29,1.99196e-09,4.37465e-11,6.44665e-11,2.21544e-10,4.20404e-10,2.74302e-10,4.11455e-19,7.33954e-12,2.2864e-10,2.84041e-21,2.73148e-09,0,0.000951683,1.35475e-10,1.71627e-17,1.73122e-12
0.000939,0,-2916.81,2.98211e-08,299.963,0.753427,0.0137649,0,2.56643e-17,0.231717,5.01724e-15,2.49849e-15,5.21695e-10,1.73723e-07,3.7552e-10,6.52011e-08,1.81967e-07,8.95564e-19,2.83759e-12,6.10296e-10,1.66863e-09,2.65175e-23,3.66444e-29,2.68695e-09,5.90505e-11,8.71322e-11,2.98766e-10,5.66797e-10,3.69958e-10,6.00577e-19,9.99821e-12,3.08425e-10,4.19588e-21,3.68371e-09,0,0.00109127,1.82829e-10,2.4737e-17,2.37693e-12
0.001091,0,-3696.05,3.99411e-08,299.957,0.753325,0.0137631,0,3.608e-17,0.231685,6.96999e-15,3.47081e-15,6.86775e-10,2.28498e-07,4.95057e-10,8.57599e-08,2.39342e-07,1.27423e-18,3.80801e-12,8.02652e-10,2.19541e-09,3.86211e-23,5.4479e-29,3.53535e-09,7.77468e-11,1.14868e-10,3.93002e-10,7.45388e-10,4.86709e-10,8.54579e-19,1.32837e-11,4.05828e-10,6.04182e-21,4.84585e-09,0,0.00122601,2.40667e-10,3.47601e-17,3.18268e-12
0.001242,0,-4469.62,5.25089e-08,299.951,0.753226,0.0137613,0,4.97606e-17,0.231655,9.49997e-15,4.73049e-15,8.87381e-10,2.94993e-07,6.4059e-10,1.10718e-07,3.08995e-07,1.77846e-18,5.01504e-12,1.03614e-09,2.83514e-09,5.5169e-23,7.94277e-29,4.56571e-09,1.00468e-10,1.4863e-10,5.07412e-10,9.62141e-10,6.28475e-10,1.19283e-18,1.73207e-11,5.24124e-10,8.5334e-21,6.25688e-09,0,0.00135781,3.10944e-10,4.79177e-17,4.18207e-12
0.001391,0,-5237.79,6.79061e-08,299.945,0.753128,0.0137595,0,6.74526e-17,0.231624,1.27285e-14,6.33794e-15,1.12798e-09,3.74668e-07,8.15458e-10,1.40623e-07,3.92454e-07,2.43928e-18,6.49564e-12,1.31588e-09,3.60193e-09,7.74198e-23,1.13733e-28,5.80076e-09,1.27719e-10,1.89187e-10,6.44505e-10,1.22179e-09,7.98377e-10,1.63617e-18,2.22144e-11,6.65926e-10,1.18421e-20,7.94784e-09,0,0.00148714,3.95223e-10,6.49238e-17,5.40455e-12
